clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd,airport
55,2013-08-25,13.1,50,401,293,119,908,896,27.2,1377453600,7.8,230,8.9,1377464400,18.3,1377414000,0.0,0.0,1026,final,58,1027,0.0,0.0,225,1197,9631,7037,5399,22.4,1377403200,230,9.2,4.7,JFK
90,2013-08-26,15.9,50,400,291,119,908,893,28.3,1377543600,4.6,236,9.4,1377543600,20.0,1377504000,1.0,1.0,1018,final,62,1019,0.0,0.0,141,1193,9599,6992,3388,23.6,1377489600,236,10.2,6.0,JFK
77,2013-08-27,18.9,50,399,289,119,907,890,30.6,1377633600,7.0,221,10.3,1377604800,22.2,1377590400,2.0,2.0,1010,final,68,1011,0.0,0.0,251,1188,9566,6946,6015,25.8,1377576000,221,11.3,5.3,JFK
70,2013-08-28,20.1,49,397,287,119,907,886,28.9,1377698400,5.1,100,5.8,1377702000,21.1,1377673200,0.5,0.5,1011,final,78,1011,0.0,0.0,241,1184,9532,6899,5776,24.5,1377662400,100,5.6,2.0,JFK
89,2013-08-29,18.6,49,396,285,119,906,883,27.2,1377806400,5.5,77,7.6,1377792000,21.0,1377831600,0.0,0.0,1014,final,76,1015,0.0,0.0,215,1179,9497,6851,5162,23.4,1377748800,77,9.4,3.8,JFK
87,2013-08-30,18.9,49,394,283,119,906,879,27.8,1377889200,3.0,197,7.6,1377882000,20.6,1377842400,0.0,0.0,1013,final,75,1014,0.0,0.0,108,1174,9461,6803,2582,23.8,1377835200,197,8.8,4.8,JFK
83,2013-08-31,20.9,49,393,281,118,905,875,27.2,1377975600,3.1,207,8.1,1377982800,22.0,1377936000,0.0,0.0,1010,final,81,1011,0.0,0.0,88,1170,9424,6755,2118,24.5,1377921600,207,9.2,5.1,JFK
88,2013-09-01,22.1,49,391,279,118,905,872,27.8,1378058400,2.5,186,7.2,1378058400,22.8,1378026000,2.5,2.5,1009,final,87,1010,0.0,0.0,86,1164,9385,6706,2074,24.5,1378008000,186,8.0,3.9,JFK
82,2013-09-02,22.5,48,389,277,118,904,868,28.0,1378134000,3.7,161,6.3,1378170000,22.8,1378177200,4.5,4.5,1007,final,90,1008,0.0,0.0,140,1159,9345,6657,3356,24.2,1378094400,161,5.9,2.9,JFK
77,2013-09-03,17.6,48,388,275,118,903,864,29.4,1378234800,4.5,277,7.6,1378234800,21.7,1378263600,3.5,3.5,1007,final,67,1008,0.0,0.0,169,1154,9304,6607,4064,24.9,1378180800,277,9.8,3.9,JFK
33,2013-09-04,12.5,48,386,273,118,903,860,27.8,1378317600,7.8,282,9.8,1378321200,19.4,1378281600,0.0,0.0,1013,final,52,1014,0.0,0.0,273,1149,9261,6556,6556,23.5,1378267200,282,11.3,5.9,JFK
45,2013-09-05,9.7,48,384,271,118,902,856,27.2,1378404000,4.6,268,9.4,1378396800,17.8,1378436400,0.0,0.0,1015,final,47,1016,0.0,0.0,169,1143,9217,6505,4060,22.7,1378353600,268,10.7,5.3,JFK
44,2013-09-06,5.8,47,382,269,117,901,852,22.2,1378490400,5.3,193,7.2,1378450800,13.9,1378461600,0.0,0.0,1021,final,45,1022,0.0,0.0,255,1138,9172,6454,6118,18.0,1378440000,193,8.0,3.5,JFK
57,2013-09-07,10.2,47,380,267,117,901,848,25.0,1378573200,7.0,226,8.9,1378584000,15.0,1378544400,0.0,0.0,1016,final,55,1017,0.0,0.0,172,1132,9125,6403,4134,19.9,1378526400,226,9.2,5.2,JFK
65,2013-09-08,12.1,47,378,265,117,900,844,29.4,1378663200,4.8,245,10.3,1378666800,18.3,1378695600,0.0,0.0,1011,final,53,1012,0.0,0.0,229,1126,9077,6351,5505,23.1,1378612800,245,12.4,5.8,JFK
61,2013-09-09,8.5,47,376,262,117,899,839,21.7,1378756800,2.3,111,7.6,1378782000,13.3,1378720800,0.0,0.0,1021,final,53,1022,0.0,0.0,100,1120,9027,6299,2408,18.4,1378699200,111,8.4,4.0,JFK
90,2013-09-10,19.2,46,374,260,117,899,835,26.1,1378832400,2.3,200,9.8,1378836000,20.7,1378785600,0.5,0.5,1019,final,78,1020,0.0,0.0,75,1113,8977,6246,1808,23.3,1378785600,200,10.4,5.7,JFK
61,2013-09-11,21.3,46,372,258,116,898,831,30.0,1378926000,5.5,204,10.7,1378933200,22.2,1378882800,0.0,0.0,1017,final,79,1018,0.0,0.0,231,1107,8926,6194,5533,25.5,1378872000,204,13.0,4.7,JFK
84,2013-09-12,20.6,46,370,256,116,897,826,27.8,1379001600,5.6,194,11.6,1379019600,21.1,1379037600,8.5,8.5,1010,final,84,1011,0.0,0.0,224,1100,8874,6141,5384,23.5,1378958400,194,14.9,4.5,JFK
74,2013-09-13,14.6,46,368,254,116,896,822,25.6,1379098800,4.0,302,10.7,1379113200,16.1,1379127600,0.0,0.0,1005,final,65,1005,0.0,0.0,195,1093,8824,6088,4683,21.8,1379044800,302,13.3,5.4,JFK
38,2013-09-14,7.0,45,366,251,116,895,817,20.6,1379185200,3.3,301,10.3,1379160000,12.8,1379152800,0.0,0.0,1014,final,55,1015,0.0,0.0,120,1086,8777,6035,2873,16.3,1379131200,301,10.5,5.7,JFK
69,2013-09-15,8.2,45,364,249,116,894,813,21.7,1379271600,3.9,260,7.6,1379300400,11.7,1379232000,0.0,0.0,1020,final,59,1021,0.0,0.0,121,1078,8735,5982,2910,16.7,1379217600,260,7.5,4.1,JFK
84,2013-09-16,11.7,45,362,247,115,894,808,23.9,1379358000,4.5,216,9.4,1379383200,15.6,1379386800,0.0,0.0,1018,final,66,1019,0.0,0.0,164,1071,8699,5930,3941,18.6,1379304000,216,10.9,4.4,JFK
24,2013-09-17,2.4,44,361,245,115,893,803,18.3,1379444400,6.9,90,10.3,1379404800,9.4,1379412000,0.0,0.0,1027,final,46,1028,0.0,0.0,245,1066,8664,5877,5877,14.2,1379390400,90,13.4,5.2,JFK
12,2013-09-18,7.0,44,359,243,115,892,798,21.1,1379530800,6.8,230,6.7,1379530800,10.6,1379484000,0.0,0.0,1024,final,58,1025,0.0,0.0,243,1061,8627,5824,5824,15.7,1379476800,230,6.6,3.4,JFK
5,2013-09-19,10.7,44,358,240,115,891,794,22.8,1379613600,6.7,225,7.2,1379620800,13.3,1379584800,0.0,0.0,1020,final,65,1021,0.0,0.0,240,1055,8589,5771,5771,17.9,1379563200,225,8.2,4.7,JFK
15,2013-09-20,13.5,44,356,238,114,890,789,23.9,1379696400,6.6,209,7.2,1379707200,13.9,1379667600,0.0,0.0,1017,final,73,1018,0.0,0.0,238,1050,8551,5718,5718,18.9,1379649600,209,8.4,3.7,JFK
78,2013-09-21,17.2,44,355,236,114,889,784,23.9,1379786400,3.8,175,12.5,1379786400,15.0,1379754000,1.0,1.0,1011,final,86,1011,0.0,0.0,122,1045,8511,5664,2921,19.7,1379736000,175,13.4,5.1,JFK
69,2013-09-22,10.1,43,353,234,114,888,779,21.7,1379869200,6.5,296,11.2,1379822400,13.3,1379905200,18.5,18.5,1007,final,61,1007,0.0,0.0,215,1039,8470,5610,5166,18.5,1379822400,296,14.6,6.8,JFK
19,2013-09-23,4.2,43,351,231,114,887,774,19.4,1379966400,6.4,334,8.1,1379984400,10.6,1379930400,0.0,0.0,1014,final,50,1015,0.0,0.0,231,1034,8429,5555,5555,14.8,1379908800,334,10.9,5.2,JFK
21,2013-09-24,4.7,43,349,229,113,886,769,23.3,1380052800,6.3,285,6.7,1380063600,8.9,1380016800,0.0,0.0,1014,final,50,1015,0.0,0.0,229,1028,8386,5501,5497,16.0,1379995200,285,7.2,3.9,JFK
47,2013-09-25,7.7,43,348,227,113,885,764,21.7,1380139200,5.4,221,6.3,1380135600,11.7,1380103200,0.0,0.0,1013,final,57,1013,0.0,0.0,125,1022,8343,5446,3001,16.8,1380081600,221,6.8,3.1,JFK
69,2013-09-26,12.5,42,346,225,113,883,759,20.0,1380222000,2.5,156,6.7,1380211200,12.8,1380178800,0.0,0.0,1015,final,77,1016,0.0,0.0,116,1016,8298,5391,2779,16.7,1380168000,156,6.4,3.2,JFK
76,2013-09-27,10.3,42,344,222,113,882,753,19.4,1380297600,3.3,75,6.3,1380301200,12.2,1380265200,0.0,0.0,1021,final,69,1022,0.0,0.0,127,1010,8253,5336,3052,16.2,1380254400,75,6.4,3.2,JFK
45,2013-09-28,10.9,42,342,220,112,881,748,22.8,1380391200,4.9,102,6.7,1380373200,13.3,1380362400,0.0,0.0,1024,final,65,1025,0.0,0.0,205,1004,8207,5281,4928,17.9,1380340800,102,6.8,3.0,JFK
49,2013-09-29,11.5,42,340,218,112,880,743,21.1,1380470400,3.2,79,5.8,1380484800,12.8,1380445200,0.0,0.0,1020,final,75,1021,0.0,0.0,162,998,8160,5226,3891,16.3,1380427200,79,6.4,2.8,JFK
47,2013-09-30,11.4,41,338,215,112,879,738,21.7,1380560400,4.6,172,5.8,1380567600,11.7,1380531600,0.0,0.0,1016,final,74,1017,0.0,0.0,202,992,8112,5171,4858,16.5,1380513600,172,5.6,2.8,JFK
32,2013-10-01,12.2,41,336,213,112,877,732,26.7,1380650400,5.8,254,7.6,1380654000,14.4,1380621600,0.0,0.0,1014,final,63,1014,0.0,0.0,213,985,8064,5115,5112,20.2,1380600000,254,8.2,3.6,JFK
5,2013-10-02,14.3,41,334,211,111,876,727,28.9,1380744000,5.7,267,9.4,1380740400,15.6,1380704400,0.0,0.0,1013,final,62,1014,0.0,0.0,211,979,8015,5060,5060,22.6,1380686400,267,10.3,4.2,JFK
69,2013-10-03,12.2,40,332,209,111,875,721,24.4,1380816000,1.8,183,6.3,1380826800,16.7,1380790800,0.0,0.0,1017,final,60,1018,0.0,0.0,55,972,7967,5005,1326,21.0,1380772800,183,6.0,2.9,JFK
67,2013-10-04,16.6,40,330,206,111,874,716,26.7,1380909600,5.1,191,7.6,1380920400,16.7,1380877200,0.0,0.0,1016,final,75,1017,0.0,0.0,204,965,7920,4950,4907,21.3,1380859200,191,7.5,2.8,JFK
85,2013-10-05,16.9,40,328,204,110,872,711,24.4,1380996000,2.1,104,5.4,1381003200,17.8,1380970800,0.0,0.0,1017,final,83,1018,0.0,0.0,98,958,7874,4895,2344,19.9,1380945600,104,5.6,3.0,JFK
100,2013-10-06,18.0,40,326,202,110,871,705,20.6,1381093200,2.6,107,7.6,1381096800,18.0,1381035600,0.0,0.0,1017,final,92,1018,0.0,0.0,100,950,7830,4840,2388,19.3,1381032000,107,10.8,4.2,JFK
93,2013-10-07,17.4,39,324,199,110,870,700,24.4,1381161600,3.0,197,14.8,1381172400,16.7,1381201200,9.0,9.0,1012,final,82,1013,0.0,0.0,139,943,7788,4786,3325,20.7,1381118400,197,18.5,6.9,JFK
84,2013-10-08,5.5,39,323,197,110,868,694,19.4,1381258800,2.0,280,8.1,1381255200,13.3,1381230000,0.0,0.0,1021,final,50,1022,0.0,0.0,72,937,7745,4732,1722,16.2,1381204800,280,9.3,5.1,JFK
92,2013-10-09,7.2,39,321,195,109,867,689,17.8,1381345200,1.6,45,9.4,1381327200,11.7,1381309200,0.0,0.0,1026,final,60,1027,0.0,0.0,49,931,7701,4677,1169,14.9,1381291200,45,11.6,4.8,JFK
97,2013-10-10,11.0,39,319,193,109,865,683,19.0,1381431600,1.6,38,9.4,1381435200,13.0,1381402800,23.0,23.0,1021,final,74,1022,0.0,0.0,37,926,7656,4623,898,15.5,1381377600,38,11.6,6.9,JFK
96,2013-10-11,13.2,38,317,190,109,864,678,20.6,1381521600,1.9,43,9.8,1381489200,15.6,1381482000,9.5,9.5,1016,final,74,1017,0.0,0.0,56,920,7610,4570,1350,18.1,1381464000,43,12.8,7.0,JFK
81,2013-10-12,9.1,38,315,188,108,862,672,23.3,1381600800,4.6,52,10.7,1381597200,15.6,1381575600,0.0,0.0,1020,final,56,1021,0.0,0.0,188,914,7563,4516,4513,18.3,1381550400,52,13.4,6.5,JFK
67,2013-10-13,9.5,38,313,186,108,861,666,20.0,1381683600,3.2,66,9.8,1381690800,12.2,1381719600,0.0,0.0,1026,final,67,1027,0.0,0.0,147,907,7516,4463,3520,15.6,1381636800,66,11.2,5.3,JFK
54,2013-10-14,8.1,38,311,184,108,859,661,18.3,1381766400,3.3,96,4.5,1381777200,10.0,1381737600,0.0,0.0,1025,final,71,1026,0.0,0.0,153,901,7467,4409,3678,13.5,1381723200,96,6.0,2.5,JFK
38,2013-10-15,9.0,37,309,182,107,858,655,21.1,1381856400,4.8,105,7.2,1381867200,10.6,1381820400,0.0,0.0,1022,final,72,1022,0.0,0.0,181,895,7418,4356,4341,14.7,1381809600,105,6.5,2.6,JFK
97,2013-10-16,12.7,37,307,179,107,856,650,18.9,1381942800,1.5,164,4.0,1381910400,12.2,1381910400,0.0,0.0,1016,final,82,1017,0.0,0.0,37,889,7368,4304,897,15.8,1381896000,164,6.0,2.4,JFK
90,2013-10-17,15.6,37,305,177,107,854,644,22.0,1382029200,1.5,203,9.8,1382061600,16.1,1382000400,0.0,0.0,1010,final,87,1011,0.0,0.0,60,882,7318,4252,1430,17.9,1381982400,203,11.1,4.5,JFK
40,2013-10-18,7.3,36,303,175,106,853,639,20.6,1382122800,4.6,268,11.2,1382090400,13.9,1382151600,0.0,0.0,1010,final,54,1010,0.0,0.0,175,875,7268,4200,4200,17.3,1382068800,268,13.5,7.0,JFK
75,2013-10-19,8.0,36,301,173,106,851,633,17.8,1382202000,1.4,211,9.4,1382238000,10.6,1382169600,1.0,1.0,1012,final,65,1013,0.0,0.0,49,869,7218,4148,1170,14.7,1382155200,211,10.8,3.1,JFK
34,2013-10-20,2.9,36,299,171,106,850,628,17.8,1382292000,4.5,283,10.7,1382252400,10.6,1382266800,0.0,0.0,1012,final,49,1013,0.0,0.0,171,862,7170,4097,4097,14.4,1382241600,283,10.8,5.7,JFK
19,2013-10-21,4.4,36,297,169,105,848,622,18.3,1382378400,4.5,224,10.3,1382396400,10.0,1382349600,0.0,0.0,1018,final,53,1019,0.0,0.0,169,855,7124,4047,4047,14.3,1382328000,224,11.8,5.0,JFK
56,2013-10-22,7.7,35,295,167,105,846,617,20.0,1382461200,3.5,238,8.1,1382414400,12.2,1382497200,0.0,0.0,1010,final,61,1010,0.0,0.0,141,848,7082,3997,3386,15.4,1382414400,238,9.6,5.4,JFK
79,2013-10-23,1.8,35,294,165,105,844,611,12.8,1382558400,1.4,118,8.1,1382572800,7.2,1382511600,0.0,0.0,1006,final,57,1006,0.0,0.0,54,841,7045,3948,1308,10.2,1382500800,118,9.4,3.7,JFK
39,2013-10-24,-2.1,35,292,162,104,843,606,13.3,1382637600,3.7,278,10.7,1382637600,5.0,1382608800,0.0,0.0,1011,final,49,1012,0.0,0.0,159,835,7009,3900,3817,8.7,1382587200,278,11.8,6.6,JFK
40,2013-10-25,-2.6,35,291,160,104,841,600,12.2,1382727600,2.5,290,10.7,1382727600,1.7000000000000002,1382695200,0.0,0.0,1019,final,49,1020,0.0,0.0,110,830,6974,3852,2632,7.9,1382673600,290,13.0,6.1,JFK
38,2013-10-26,-0.30000000000000004,34,289,158,104,839,595,13.1,1382810400,4.2,242,11.2,1382814000,2.8,1382760000,0.0,0.0,1018,final,55,1019,0.0,0.0,158,825,6938,3804,3804,8.9,1382760000,242,13.7,6.4,JFK
60,2013-10-27,-1.5,34,288,157,103,837,589,14.5,1382896800,3.4,277,8.9,1382886000,8.1,1382868000,0.0,0.0,1014,final,42,1015,0.0,0.0,145,820,6901,3757,3475,11.1,1382846400,277,10.2,5.8,JFK
48,2013-10-28,-0.4,34,286,155,103,836,584,15.8,1382990400,3.9,224,7.2,1382983200,4.4,1382958000,0.0,0.0,1022,final,49,1023,0.0,0.0,152,815,6864,3710,3644,10.6,1382932800,224,9.2,4.1,JFK
62,2013-10-29,-0.30000000000000004,34,284,153,103,834,579,13.9,1383073200,2.7,80,4.9,1383051600,6.7,1383040800,0.0,0.0,1027,final,50,1028,0.0,0.0,145,810,6827,3663,3487,9.9,1383019200,80,8.4,2.8,JFK
88,2013-10-30,6.0,34,283,151,102,832,574,15.0,1383156000,1.8,160,4.5,1383152400,7.8,1383109200,0.0,0.0,1024,final,68,1025,0.0,0.0,70,805,6789,3617,1673,11.8,1383105600,160,6.8,2.3,JFK
95,2013-10-31,12.9,33,281,149,102,830,568,18.9,1383231600,1.5,167,11.2,1383256800,11.1,1383192000,1.5,1.5,1017,final,84,1018,0.0,0.0,61,800,6751,3571,1462,15.7,1383192000,167,14.6,5.4,JFK
79,2013-11-01,14.1,33,280,147,102,828,563,19.4,1383332400,2.3,209,13.9,1383310800,15.0,1383361200,1.5,1.5,1003,final,82,1004,0.0,0.0,88,795,6712,3526,2110,17.3,1383278400,209,19.2,7.6,JFK
75,2013-11-02,7.9,33,278,145,101,827,558,18.9,1383411600,2.7,154,6.7,1383436800,12.2,1383386400,0.0,0.0,1004,final,63,1005,0.0,0.0,129,790,6673,3482,3099,15.4,1383364800,154,7.2,3.1,JFK
65,2013-11-03,-0.5,31,265,137,101,825,553,13.8,1383451200,1.7000000000000002,339,11.2,1383480000,3.3,1383537600,0.0,0.0,1018,final,53,1019,0.0,0.0,78,785,6634,3437,1938,8.6,1383451200,339,13.3,6.4,JFK
50,2013-11-04,-8.4,32,275,141,100,823,548,8.3,1383591600,3.7,70,8.1,1383544800,1.7000000000000002,1383555600,0.0,0.0,1035,final,39,1036,0.0,0.0,108,779,6594,3394,2588,4.7,1383541200,70,10.0,4.5,JFK
86,2013-11-05,1.4,32,273,140,100,821,543,12.8,1383667200,1.2,101,5.8,1383660000,3.9,1383631200,0.0,0.0,1035,final,60,1036,0.0,0.0,43,774,6554,3351,1040,8.7,1383627600,101,7.8,3.0,JFK
72,2013-11-06,7.9,32,271,138,100,819,538,15.6,1383753600,2.5,164,8.1,1383778800,6.1,1383735600,0.0,0.0,1026,final,76,1027,0.0,0.0,126,769,6513,3309,3017,12.3,1383714000,164,11.3,4.5,JFK
77,2013-11-07,9.2,32,270,136,99,817,533,18.0,1383832800,1.4,256,13.0,1383861600,7.2,1383883200,2.0,2.0,1011,final,78,1012,0.0,0.0,56,764,6473,3267,1350,13.3,1383800400,256,15.3,6.0,JFK
56,2013-11-08,-3.9,32,268,134,99,816,529,10.0,1383926400,2.9,295,11.6,1383944400,5.0,1383908400,0.0,0.0,1017,final,45,1018,0.0,0.0,103,759,6432,3226,2474,7.7,1383886800,295,15.2,6.9,JFK
73,2013-11-09,-3.0,31,266,133,99,814,524,9.4,1384045200,2.1,248,8.9,1384038000,3.9,1383994800,0.0,0.0,1021,final,48,1022,0.0,0.0,74,754,6391,3186,1780,7.5,1383973200,248,10.4,5.1,JFK
69,2013-11-10,0.1,31,265,131,98,812,519,16.7,1384102800,3.4,263,14.3,1384106400,6.7,1384081200,0.0,0.0,1013,final,49,1014,0.0,0.0,128,749,6349,3146,3076,10.7,1384059600,263,17.7,7.8,JFK
83,2013-11-11,-2.8,31,263,129,98,810,515,11.7,1384207200,3.2,264,10.7,1384146000,6.1,1384167600,0.0,0.0,1018,final,41,1019,0.0,0.0,103,744,6308,3107,2481,9.7,1384146000,264,12.0,6.1,JFK
87,2013-11-12,-4.4,31,261,128,98,808,510,11.1,1384232400,1.1,313,13.4,1384254000,0.0,1384315200,2.5,2.5,1019,final,55,1020,4.5,0.0,32,739,6266,3069,766,4.2,1384232400,313,15.6,7.8,JFK
19,2013-11-13,-10.7,31,259,126,98,807,506,4.4,1384369200,3.4,308,10.3,1384358400,-1.7000000000000002,1384340400,0.0,0.0,1026,final,41,1027,0.0,0.0,126,734,6224,3032,3032,1.4,1384318800,308,11.2,6.1,JFK
49,2013-11-14,-6.4,30,258,125,97,805,502,11.7,1384455600,2.9,243,10.3,1384437600,1.1,1384426800,0.0,0.0,1022,final,42,1023,0.0,0.0,124,729,6183,2995,2979,6.2,1384405200,243,11.8,6.9,JFK
74,2013-11-15,1.5,30,256,123,97,803,497,11.7,1384542000,1.1,216,6.3,1384524000,2.8,1384506000,0.0,0.0,1022,final,66,1023,0.0,0.0,35,724,6141,2959,839,7.4,1384491600,216,7.2,3.7,JFK
74,2013-11-16,5.4,30,254,122,97,801,493,12.8,1384624800,2.5,213,5.8,1384578000,7.2,1384660800,1.0,1.0,1025,final,75,1026,0.0,0.0,89,719,6100,2924,2147,9.7,1384578000,213,5.4,2.6,JFK
99,2013-11-17,11.7,30,252,120,96,800,489,16.1,1384707600,1.7000000000000002,111,5.4,1384740000,7.7,1384664400,0.0,0.0,1018,final,91,1019,0.0,0.0,47,714,6058,2890,1139,13.1,1384664400,111,9.6,3.0,JFK
52,2013-11-18,4.6,30,251,119,96,798,485,18.9,1384797600,3.2,241,13.4,1384761600,11.7,1384833600,9.0,9.0,1004,final,55,1005,0.0,0.0,119,709,6017,2857,2850,15.2,1384750800,241,18.9,7.2,JFK
32,2013-11-19,-5.3,29,249,118,96,796,482,11.3,1384837200,3.2,324,13.9,1384887600,2.2,1384920000,0.0,0.0,1017,final,41,1018,0.0,0.0,117,704,5977,2825,2814,7.2,1384837200,324,16.5,9.6,JFK
67,2013-11-20,-9.7,29,247,116,95,795,478,7.2,1384974000,2.1,146,10.3,1384952400,0.0,1385006400,0.0,0.0,1032,final,42,1033,0.0,0.0,106,699,5937,2793,2543,2.9,1384923600,146,11.8,4.7,JFK
85,2013-11-21,-0.6000000000000001,29,246,115,95,793,474,11.1,1385085600,2.0,107,5.8,1385038800,0.0,1385024400,0.0,0.0,1033,final,60,1034,0.0,0.0,82,695,5898,2763,1966,6.8,1385010000,107,5.6,3.1,JFK
96,2013-11-22,8.4,29,244,114,95,792,471,13.3,1385154000,1.9,228,6.7,1385168400,9.0,1385103600,2.5,2.5,1019,final,82,1020,0.0,0.0,58,690,5860,2733,1387,11.4,1385096400,228,10.4,3.8,JFK
65,2013-11-23,-5.2,29,243,113,95,790,467,12.0,1385186400,3.1,304,14.8,1385251200,0.0,1385265600,0.0,0.0,1014,final,45,1014,0.0,0.0,108,685,5823,2705,2602,6.6,1385182800,304,19.7,8.3,JFK
48,2013-11-24,-17.5,28,241,112,94,789,464,-0.30000000000000004,1385319600,1.7000000000000002,306,17.4,1385308800,-4.4,1385290800,0.0,0.0,1021,final,31,1022,0.0,0.0,83,681,5788,2677,1993,-2.7,1385269200,306,22.1,10.9,JFK
56,2013-11-25,-12.4,28,240,110,94,787,461,1.7000000000000002,1385409600,3.1,264,9.8,1385431200,-5.0,1385370000,0.0,0.0,1029,final,42,1030,0.0,0.0,110,676,5754,2651,2651,-1.1,1385355600,264,12.4,6.3,JFK
100,2013-11-26,-2.9,28,238,109,94,786,458,11.7,1385524800,0.9,164,10.3,1385524800,1.1,1385442000,9.5,9.5,1022,final,63,1023,0.0,0.0,27,671,5724,2626,656,4.1,1385442000,164,11.9,4.1,JFK
99,2013-11-27,6.5,28,237,108,94,784,455,16.1,1385546400,0.9,245,17.4,1385542800,2.2,1385611200,50.0,50.0,997,final,84,998,0.0,0.0,18,667,5696,2601,426,9.3,1385528400,245,21.9,9.3,JFK
43,2013-11-28,-12.0,28,236,107,93,783,452,2.2,1385665200,3.0,307,14.8,1385625600,-0.6000000000000001,1385636400,0.0,0.0,1022,final,38,1023,0.0,0.0,107,662,5672,2578,2566,0.8,1385614800,307,19.0,7.2,JFK
52,2013-11-29,-9.7,27,235,106,93,782,449,5.0,1385748000,2.8,302,8.9,1385755200,-1.1,1385784000,0.0,0.0,1035,final,43,1036,0.0,0.0,86,658,5651,2556,2058,1.5,1385701200,302,7.7,4.0,JFK
61,2013-11-30,-7.0,27,235,106,93,780,446,6.1,1385870400,2.4,70,5.8,1385820000,-3.9,1385809200,0.0,0.0,1037,final,57,1037,0.0,0.0,71,655,5630,2535,1699,0.7000000000000001,1385787600,70,6.8,3.3,JFK
90,2013-12-01,0.1,27,234,105,93,779,444,8.9,1385917200,1.7000000000000002,270,4.5,1385924400,2.8,1385895600,0.0,0.0,1020,final,65,1021,0.0,0.0,95,653,5611,2515,2272,6.3,1385874000,270,4.7,3.0,JFK
84,2013-12-02,1.7000000000000002,27,233,104,93,778,441,10.0,1386010800,1.3,121,4.0,1386043200,4.4,1386039600,0.0,0.0,1013,final,72,1014,0.0,0.0,59,650,5592,2496,1408,6.5,1385960400,121,5.2,1.9,JFK
56,2013-12-03,1.7000000000000002,27,232,103,92,777,439,11.1,1386093600,2.3,204,5.4,1386100800,3.3,1386068400,0.0,0.0,1012,final,71,1013,0.0,0.0,66,648,5575,2478,1580,6.7,1386046800,204,5.6,2.7,JFK
80,2013-12-04,2.8,27,232,103,92,776,437,10.0,1386187200,2.3,123,4.0,1386216000,3.3,1386140400,0.0,0.0,1018,final,75,1019,0.0,0.0,100,646,5558,2460,2389,7.1,1386133200,123,4.4,1.8,JFK
100,2013-12-05,10.3,27,231,102,92,775,435,13.3,1386270000,0.7000000000000001,162,7.2,1386273600,8.9,1386219600,0.0,0.0,1017,final,92,1017,0.0,0.0,16,644,5542,2444,378,11.5,1386219600,162,6.8,3.1,JFK
100,2013-12-06,6.9,27,230,101,92,774,433,13.0,1386331200,0.7000000000000001,245,9.4,1386381600,3.0,1386388800,18.0,18.0,1015,final,89,1016,0.0,0.0,20,642,5527,2429,477,8.7,1386306000,245,13.9,5.1,JFK
85,2013-12-07,-3.8,27,230,101,92,773,431,6.1,1386435600,1.4,331,8.9,1386435600,0.6000000000000001,1386475200,6.0,6.0,1025,final,62,1026,0.0,0.0,70,640,5514,2415,1673,3.3,1386392400,331,10.8,5.7,JFK
85,2013-12-08,-7.2,27,229,100,92,772,429,1.1,1386525600,0.7000000000000001,137,7.2,1386561600,-1.7000000000000002,1386489600,4.0,4.0,1033,final,62,1034,56.0,0.0,25,639,5501,2402,600,-0.5,1386478800,137,9.3,4.1,JFK
95,2013-12-09,1.6,27,229,100,91,772,428,5.0,1386612000,0.7000000000000001,171,8.9,1386576000,0.0,1386565200,8.5,8.5,1018,final,90,1019,5.5,0.0,17,637,5489,2389,409,3.2,1386565200,171,11.2,5.6,JFK
76,2013-12-10,-2.1,26,228,99,91,771,426,3.0,1386651600,0.7000000000000001,277,10.3,1386734400,-1.1,1386734400,6.0,6.0,1014,final,78,1015,33.5,0.0,20,636,5479,2378,492,1.4,1386651600,277,12.8,5.6,JFK
40,2013-12-11,-9.1,26,228,99,91,770,425,0.0,1386784800,2.2,259,10.7,1386774000,-2.8,1386759600,0.0,0.0,1023,final,54,1024,0.0,30.0,96,635,5469,2368,2303,-0.9,1386738000,259,13.2,8.2,JFK
37,2013-12-12,-13.5,26,228,98,91,770,424,-1.3,1386824400,2.2,296,11.6,1386842400,-4.4,1386903600,0.0,0.0,1024,final,46,1025,0.0,36.0,98,634,5460,2359,2358,-3.4,1386824400,296,13.8,7.2,JFK
67,2013-12-13,-11.1,26,227,98,91,769,423,1.7000000000000002,1386964800,2.3,265,11.6,1386946800,-4.4,1386910800,0.0,0.0,1022,final,46,1023,0.0,25.0,98,633,5453,2351,2351,-0.9,1386910800,265,15.2,6.9,JFK
100,2013-12-14,-5.6,26,227,98,91,769,422,6.1,1387080000,0.7000000000000001,64,10.7,1387062000,-4.0,1387054800,14.0,14.0,1025,final,76,1026,125.5,15.0,20,632,5447,2343,483,-1.8,1386997200,64,13.8,6.6,JFK
90,2013-12-15,-0.9,26,227,97,91,769,421,8.0,1387090800,2.3,256,11.6,1387083600,0.6000000000000001,1387112400,16.5,16.5,1003,final,73,1004,0.0,34.0,83,631,5442,2337,1985,3.7,1387083600,256,14.8,6.9,JFK
